dia;mes;año ;hora costo marginal;
19;1;2020;21;72.71
19;1;2020;22;72.71
19;1;2020;23;72.71
19;1;2020;24;72.71
20;1;2020;1;72.71
20;1;2020;2;72.71
20;1;2020;3;72.71
20;1;2020;4;72.71
20;1;2020;5;72.71
20;1;2020;6;72.71
20;1;2020;7;72.71
20;1;2020;8;72.71
20;1;2020;9;72.71
20;1;2020;10;72.71
20;1;2020;11;72.71
20;1;2020;12;72.71
20;1;2020;13;73.64
20;1;2020;14;73.64
20;1;2020;15;73.64
20;1;2020;16;73.64
20;1;2020;17;72.71
20;1;2020;18;72.71
20;1;2020;19;72.71
20;1;2020;20;73.64
20;1;2020;21;72.71
20;1;2020;22;72.71
20;1;2020;23;72.71
20;1;2020;24;72.71
21;1;2020;1;73.42
21;1;2020;2;73.42
21;1;2020;3;70.43
21;1;2020;4;73.42
21;1;2020;5;70.43
21;1;2020;6;73.42
21;1;2020;7;65.96
21;1;2020;8;73.44
21;1;2020;9;73.44
21;1;2020;10;73.44
21;1;2020;11;73.44
21;1;2020;12;73.44
21;1;2020;13;73.44
21;1;2020;14;73.44
21;1;2020;15;73.44
21;1;2020;16;74.02
21;1;2020;17;73.44
21;1;2020;18;73.44
21;1;2020;19;73.44
21;1;2020;20;73.44
21;1;2020;21;73.44
21;1;2020;22;73.44
21;1;2020;23;73.44
21;1;2020;24;73.44
22;1;2020;1;73.44
22;1;2020;2;73.44
22;1;2020;3;70.43
22;1;2020;4;70.43
22;1;2020;5;70.43
22;1;2020;6;70.43
22;1;2020;7;73.44
22;1;2020;8;73.44
22;1;2020;9;73.44
22;1;2020;10;73.44
22;1;2020;11;73.44
22;1;2020;12;73.44
22;1;2020;13;73.44
22;1;2020;14;73.44
22;1;2020;15;73.44
22;1;2020;16;73.44
22;1;2020;17;73.44
22;1;2020;18;73.44
22;1;2020;19;73.44
22;1;2020;20;73.44
22;1;2020;21;70.43
22;1;2020;22;73.44
22;1;2020;23;70.43
22;1;2020;24;66.5
23;1;2020;1;70.43
23;1;2020;2;73.44
23;1;2020;3;70.43
23;1;2020;4;67.65
23;1;2020;5;70.43
23;1;2020;6;73.44
23;1;2020;7;73.44
23;1;2020;8;73.44
23;1;2020;9;73.44
23;1;2020;10;73.44
23;1;2020;11;73.44
23;1;2020;12;73.44
23;1;2020;13;73.44
23;1;2020;14;73.44
23;1;2020;15;73.44
23;1;2020;16;73.44
23;1;2020;17;65.57
23;1;2020;18;73.44
23;1;2020;19;73.44
23;1;2020;20;73.44
23;1;2020;21;73.44
23;1;2020;22;73.44
23;1;2020;23;73.44
23;1;2020;24;73.45
24;1;2020;1;73.45
24;1;2020;2;70.43
24;1;2020;3;70.43
24;1;2020;4;70.43
24;1;2020;5;70.43
24;1;2020;6;73.45
24;1;2020;7;73.45
24;1;2020;8;73.45
24;1;2020;9;73.45
24;1;2020;10;73.45
24;1;2020;11;73.45
24;1;2020;12;73.45
24;1;2020;13;73.45
24;1;2020;14;73.45
24;1;2020;15;73.45
24;1;2020;16;73.45
24;1;2020;17;73.45
24;1;2020;18;73.45
24;1;2020;19;70.43
24;1;2020;20;73.45
24;1;2020;21;73.45
24;1;2020;22;73.45
24;1;2020;23;73.45
24;1;2020;24;73.45
25;1;2020;1;63.79
25;1;2020;2;63.79
25;1;2020;3;63.82
25;1;2020;4;63.82
25;1;2020;5;63.82
25;1;2020;6;63.82
25;1;2020;7;63.82
25;1;2020;8;63.82
25;1;2020;9;63.82
25;1;2020;10;63.82
25;1;2020;11;63.82
25;1;2020;12;63.82
25;1;2020;13;63.82
25;1;2020;14;63.82
25;1;2020;15;63.82
25;1;2020;16;63.82
25;1;2020;17;63.82
25;1;2020;18;63.82
25;1;2020;19;67.72
25;1;2020;20;67.72
25;1;2020;21;67.72
25;1;2020;22;67.72
25;1;2020;23;67.72
25;1;2020;24;63.82
26;1;2020;1;63.82
26;1;2020;2;63.85
26;1;2020;3;63.85
26;1;2020;4;63.85
26;1;2020;5;63.85
26;1;2020;6;63.85
26;1;2020;7;63.85
26;1;2020;8;63.85
26;1;2020;9;63.85
26;1;2020;10;63.85
26;1;2020;11;63.85
26;1;2020;12;63.85
26;1;2020;13;63.85
26;1;2020;14;63.85
26;1;2020;15;63.85
26;1;2020;16;63.85
26;1;2020;17;64.68
26;1;2020;18;63.85
26;1;2020;19;63.85
26;1;2020;20;63.85
26;1;2020;21;63.85
26;1;2020;22;63.85
26;1;2020;23;63.85
26;1;2020;24;63.85
27;1;2020;1;63.85
27;1;2020;2;63.85
27;1;2020;3;63.85
27;1;2020;4;63.85
27;1;2020;5;63.85
27;1;2020;6;63.85
27;1;2020;7;63.85
27;1;2020;8;63.85
27;1;2020;9;63.85
27;1;2020;10;63.85
27;1;2020;11;63.85
27;1;2020;12;63.85
27;1;2020;13;63.85
27;1;2020;14;63.85
27;1;2020;15;63.85
27;1;2020;16;63.85
27;1;2020;17;66
27;1;2020;18;66
27;1;2020;19;66
27;1;2020;20;66
27;1;2020;21;66
27;1;2020;22;66
27;1;2020;23;66
27;1;2020;24;66
28;1;2020;1;63.47
28;1;2020;2;62.66
28;1;2020;3;53.06
28;1;2020;4;53.92
28;1;2020;5;52.52
28;1;2020;6;61.63
28;1;2020;7;65.22
28;1;2020;8;65.6
28;1;2020;9;65.6
28;1;2020;10;65.6
28;1;2020;11;65.6
28;1;2020;12;65.6
28;1;2020;13;65.6
28;1;2020;14;65.6
28;1;2020;15;65.6
28;1;2020;16;65.6
28;1;2020;17;65.6
28;1;2020;18;65.6
28;1;2020;19;65.6
28;1;2020;20;65.6
28;1;2020;21;65.6
28;1;2020;22;65.6
28;1;2020;23;65.6
28;1;2020;24;65.6
29;1;2020;1;65.597
29;1;2020;2;65.597
29;1;2020;3;65.597
29;1;2020;4;65.597
29;1;2020;5;65.597
29;1;2020;6;65.597
29;1;2020;7;65.597
29;1;2020;8;65.597
29;1;2020;9;65.597
29;1;2020;10;65.597
29;1;2020;11;65.597
29;1;2020;12;65.597
29;1;2020;13;65.597
29;1;2020;14;65.597
29;1;2020;15;68.527
29;1;2020;16;65.597
29;1;2020;17;65.597
29;1;2020;18;65.597
29;1;2020;19;65.597
29;1;2020;20;65.597
29;1;2020;21;65.597
29;1;2020;22;65.597
29;1;2020;23;65.597
29;1;2020;24;65.597
30;1;2020;1;62.663
30;1;2020;2;63.672
30;1;2020;3;65.597
30;1;2020;4;65.597
30;1;2020;5;65.597
30;1;2020;6;65.597
30;1;2020;7;65.597
30;1;2020;8;65.597
30;1;2020;9;65.597
30;1;2020;10;65.597
30;1;2020;11;65.597
30;1;2020;12;65.597
30;1;2020;13;65.597
30;1;2020;14;65.597
30;1;2020;15;65.597
30;1;2020;16;65.597
30;1;2020;17;65.597
30;1;2020;18;65.597
30;1;2020;19;65.597
30;1;2020;20;65.597
30;1;2020;21;65.597
30;1;2020;22;65.597
30;1;2020;23;65.597
30;1;2020;24;65.597
31;1;2020;1;65.597
31;1;2020;2;65.597
31;1;2020;3;65.597
31;1;2020;4;65.597
31;1;2020;5;65.597
31;1;2020;6;65.597
31;1;2020;7;65.597
31;1;2020;8;65.597
31;1;2020;9;65.597
31;1;2020;10;65.597
31;1;2020;11;65.597
31;1;2020;12;65.597
31;1;2020;13;65.597
31;1;2020;14;65.597
31;1;2020;15;65.597
31;1;2020;16;65.597
31;1;2020;17;65.597
31;1;2020;18;65.597
31;1;2020;19;65.597
31;1;2020;20;65.597
31;1;2020;21;65.597
31;1;2020;22;65.597
31;1;2020;23;65.597
31;1;2020;24;65.597
1;2;2020;1;64.201
1;2;2020;2;64.201
1;2;2020;3;64.201
1;2;2020;4;64.201
1;2;2020;5;64.201
1;2;2020;6;64.201
1;2;2020;7;64.201
1;2;2020;8;64.201
1;2;2020;9;64.201
1;2;2020;10;64.201
1;2;2020;11;64.201
1;2;2020;12;64.201
1;2;2020;13;64.201
1;2;2020;14;64.201
1;2;2020;15;64.201
1;2;2020;16;64.201
1;2;2020;17;64.201
1;2;2020;18;64.201
1;2;2020;19;64.201
1;2;2020;20;64.201
1;2;2020;21;64.201
1;2;2020;22;64.201
1;2;2020;23;64.201
1;2;2020;24;64.201
2;2;2020;1;64.2
2;2;2020;2;64.2
2;2;2020;3;64.2
2;2;2020;4;64.2
2;2;2020;5;64.2
2;2;2020;6;64.2
2;2;2020;7;64.2
2;2;2020;8;64.2
2;2;2020;9;64.2
2;2;2020;10;64.2
2;2;2020;11;64.2
2;2;2020;12;64.2
2;2;2020;13;64.2
2;2;2020;14;64.2
2;2;2020;15;64.2
2;2;2020;16;64.2
2;2;2020;17;64.2
2;2;2020;18;64.2
2;2;2020;19;64.2
2;2;2020;20;64.2
2;2;2020;21;64.2
2;2;2020;22;64.2
2;2;2020;23;64.2
2;2;2020;24;53.08
3;2;2020;1;64.201
3;2;2020;2;64.201
3;2;2020;3;64.201
3;2;2020;4;64.201
3;2;2020;5;64.201
3;2;2020;6;64.201
3;2;2020;7;64.201
3;2;2020;8;64.201
3;2;2020;9;64.201
3;2;2020;10;64.201
3;2;2020;11;64.201
3;2;2020;12;64.201
3;2;2020;13;64.201
3;2;2020;14;64.201
3;2;2020;15;64.201
3;2;2020;16;64.201
3;2;2020;17;64.201
3;2;2020;18;64.201
3;2;2020;19;64.201
3;2;2020;20;64.201
3;2;2020;21;64.201
3;2;2020;22;64.201
3;2;2020;23;64.201
3;2;2020;24;64.201
4;2;2020;1;64.201
4;2;2020;2;64.201
4;2;2020;3;64.201
4;2;2020;4;64.201
4;2;2020;5;64.201
4;2;2020;6;64.201
4;2;2020;7;64.201
4;2;2020;8;64.201
4;2;2020;9;64.201
4;2;2020;10;64.201
4;2;2020;11;64.201
4;2;2020;12;64.201
4;2;2020;13;64.201
4;2;2020;14;64.201
4;2;2020;15;64.201
4;2;2020;16;64.201
4;2;2020;17;64.201
4;2;2020;18;64.201
4;2;2020;19;64.201
4;2;2020;20;64.201
4;2;2020;21;64.201
4;2;2020;22;64.201
4;2;2020;23;64.201
4;2;2020;24;64.201
5;2;2020;1;64.201
5;2;2020;2;64.201
5;2;2020;3;64.201
5;2;2020;4;64.201
5;2;2020;5;64.201
5;2;2020;6;64.201
5;2;2020;7;64.201
5;2;2020;8;64.201
5;2;2020;9;64.201
5;2;2020;10;64.201
5;2;2020;11;64.201
5;2;2020;12;64.201
5;2;2020;13;64.201
5;2;2020;14;64.201
5;2;2020;15;64.201
5;2;2020;16;64.201
5;2;2020;17;64.201
5;2;2020;18;64.201
5;2;2020;19;64.201
5;2;2020;20;64.201
5;2;2020;21;64.201
5;2;2020;22;64.201
5;2;2020;23;64.201
5;2;2020;24;64.201
6;2;2020;1;64.201
6;2;2020;2;64.201
6;2;2020;3;64.201
6;2;2020;4;64.201
6;2;2020;5;64.201
6;2;2020;6;64.201
6;2;2020;7;64.201
6;2;2020;8;64.201
6;2;2020;9;64.201
6;2;2020;10;64.201
6;2;2020;11;64.201
6;2;2020;12;64.201
6;2;2020;13;64.201
6;2;2020;14;64.201
6;2;2020;15;64.201
6;2;2020;16;64.201
6;2;2020;17;64.201
6;2;2020;18;64.201
6;2;2020;19;64.201
6;2;2020;20;64.201
6;2;2020;21;64.201
6;2;2020;22;64.201
6;2;2020;23;64.201
6;2;2020;24;64.201
7;2;2020;1;64.201
7;2;2020;2;64.201
7;2;2020;3;64.201
7;2;2020;4;64.201
7;2;2020;5;64.201
7;2;2020;6;64.201
7;2;2020;7;64.201
7;2;2020;8;64.201
7;2;2020;9;64.201
7;2;2020;10;64.201
7;2;2020;11;66.94
7;2;2020;12;64.201
7;2;2020;13;64.201
7;2;2020;14;64.201
7;2;2020;15;64.201
7;2;2020;16;66.94
7;2;2020;17;64.201
7;2;2020;18;64.201
7;2;2020;19;64.201
7;2;2020;20;66.94
7;2;2020;21;66.94
7;2;2020;22;64.201
7;2;2020;23;64.201
7;2;2020;24;66.94
8;2;2020;1;62.525
8;2;2020;2;62.525
8;2;2020;3;61.074
8;2;2020;4;61.074
8;2;2020;5;61.074
8;2;2020;6;60.701
8;2;2020;7;60.701
8;2;2020;8;60.701
8;2;2020;9;60.701
8;2;2020;10;60.701
8;2;2020;11;60.715
8;2;2020;12;60.715
8;2;2020;13;60.715
8;2;2020;14;60.715
8;2;2020;15;60.715
8;2;2020;16;60.715
8;2;2020;17;60.715
8;2;2020;18;60.715
8;2;2020;19;62.525
8;2;2020;20;62.525
8;2;2020;21;61.074
8;2;2020;22;60.715
8;2;2020;23;61.074
8;2;2020;24;60.715
9;2;2020;1;60.715
9;2;2020;2;60.715
9;2;2020;3;60.715
9;2;2020;4;60.715
9;2;2020;5;60.715
9;2;2020;6;60.715
9;2;2020;7;60.715
9;2;2020;8;60.715
9;2;2020;9;60.715
9;2;2020;10;60.715
9;2;2020;11;60.715
9;2;2020;12;60.715
9;2;2020;13;60.715
9;2;2020;14;60.715
9;2;2020;15;60.715
9;2;2020;16;60.715
9;2;2020;17;60.715
9;2;2020;18;60.715
9;2;2020;19;60.715
9;2;2020;20;60.715
9;2;2020;21;60.715
9;2;2020;22;60.715
9;2;2020;23;60.715
9;2;2020;24;60.715
10;2;2020;1;60.72
10;2;2020;2;60.72
10;2;2020;3;60.72
10;2;2020;4;60.74
10;2;2020;5;60.74
10;2;2020;6;60.74
10;2;2020;7;60.74
10;2;2020;8;60.74
10;2;2020;9;60.74
10;2;2020;10;60.74
10;2;2020;11;61.02
10;2;2020;12;61.02
10;2;2020;13;61.02
10;2;2020;14;62.53
10;2;2020;15;62.53
10;2;2020;16;62.53
10;2;2020;17;60.74
10;2;2020;18;60.74
10;2;2020;19;62.53
10;2;2020;20;60.74
10;2;2020;21;60.74
10;2;2020;22;60.74
10;2;2020;23;60.74
10;2;2020;24;60.74
11;2;2020;1;63.893
11;2;2020;2;63.893
11;2;2020;3;63.893
11;2;2020;4;63.893
11;2;2020;5;63.893
11;2;2020;6;63.893
11;2;2020;7;63.893
11;2;2020;8;63.914
11;2;2020;9;63.914
11;2;2020;10;65.384
11;2;2020;11;65.384
11;2;2020;12;63.936
11;2;2020;13;65.384
11;2;2020;14;65.384
11;2;2020;15;65.384
11;2;2020;16;65.384
11;2;2020;17;65.384
11;2;2020;18;63.936
11;2;2020;19;63.936
11;2;2020;20;63.936
11;2;2020;21;63.936
11;2;2020;22;63.936
11;2;2020;23;63.936
11;2;2020;24;63.936
12;2;2020;1;63.936
12;2;2020;2;63.936
12;2;2020;3;63.936
12;2;2020;4;63.936
12;2;2020;5;63.936
12;2;2020;6;63.936
12;2;2020;7;63.936
12;2;2020;8;63.936
12;2;2020;9;63.936
12;2;2020;10;63.936
12;2;2020;11;63.936
12;2;2020;12;63.936
12;2;2020;13;65.384
12;2;2020;14;65.384
12;2;2020;15;65.384
12;2;2020;16;65.384
12;2;2020;17;65.384
12;2;2020;18;63.936
12;2;2020;19;63.936
12;2;2020;20;63.936
12;2;2020;21;63.936
12;2;2020;22;63.936
12;2;2020;23;63.936
12;2;2020;24;63.936
13;2;2020;1;63.936
13;2;2020;2;63.936
13;2;2020;3;63.936
13;2;2020;4;63.936
13;2;2020;5;63.936
13;2;2020;6;63.936
13;2;2020;7;63.936
13;2;2020;8;63.936
13;2;2020;9;64.03
13;2;2020;10;64.03
13;2;2020;11;64.03
13;2;2020;12;64.03
13;2;2020;13;64.03
13;2;2020;14;64.03
13;2;2020;15;65.384
13;2;2020;16;65.384
13;2;2020;17;65.384
13;2;2020;18;65.384
13;2;2020;19;65.384
13;2;2020;20;65.384
13;2;2020;21;65.384
13;2;2020;22;65.384
13;2;2020;23;65.384
13;2;2020;24;65.384
14;2;2020;1;64.03
14;2;2020;2;64.03
14;2;2020;3;64.03
14;2;2020;4;64.03
14;2;2020;5;64.03
14;2;2020;6;64.03
14;2;2020;7;64.03
14;2;2020;8;65.38
14;2;2020;9;65.38
14;2;2020;10;65.38
14;2;2020;11;65.39
14;2;2020;12;65.39
14;2;2020;13;65.39
14;2;2020;14;65.39
14;2;2020;15;65.39
14;2;2020;16;65.39
14;2;2020;17;65.39
14;2;2020;18;65.38
14;2;2020;19;65.39
14;2;2020;20;65.39
14;2;2020;21;65.39
14;2;2020;22;65.39
14;2;2020;23;65.39
14;2;2020;24;65.39
15;2;2020;1;68.122
15;2;2020;2;68.122
15;2;2020;3;68.122
15;2;2020;4;68.122
15;2;2020;5;68.122
15;2;2020;6;68.122
15;2;2020;7;68.122
15;2;2020;8;68.122
15;2;2020;9;68.122
15;2;2020;10;68.122
15;2;2020;11;68.122
15;2;2020;12;68.122
15;2;2020;13;68.122
15;2;2020;14;68.122
15;2;2020;15;68.122
15;2;2020;16;68.122
15;2;2020;17;68.122
15;2;2020;18;68.122
15;2;2020;19;68.122
15;2;2020;20;68.122
15;2;2020;21;68.122
15;2;2020;22;68.122
15;2;2020;23;68.122
15;2;2020;24;68.122
16;2;2020;1;68.12
16;2;2020;2;68.12
16;2;2020;3;68.12
16;2;2020;4;68.12
16;2;2020;5;68.12
16;2;2020;6;68.12
16;2;2020;7;68.12
16;2;2020;8;68.12
16;2;2020;9;68.12
16;2;2020;10;68.12
16;2;2020;11;68.12
16;2;2020;12;68.12
16;2;2020;13;68.12
16;2;2020;14;68.12
16;2;2020;15;68.12
16;2;2020;16;68.12
16;2;2020;17;68.12
16;2;2020;18;68.12
16;2;2020;19;68.12
16;2;2020;20;68.12
16;2;2020;21;68.12
16;2;2020;22;68.12
16;2;2020;23;68.12
16;2;2020;24;68.12
17;2;2020;1;67.028
17;2;2020;2;68.122
17;2;2020;3;67.028
17;2;2020;4;67.028
17;2;2020;5;67.028
17;2;2020;6;67.028
17;2;2020;7;67.028
17;2;2020;8;67.011
17;2;2020;9;67.028
17;2;2020;10;67.028
17;2;2020;11;67.028
17;2;2020;12;67.028
17;2;2020;13;67.028
17;2;2020;14;67.028
17;2;2020;15;67.028
17;2;2020;16;67.028
17;2;2020;17;67.028
17;2;2020;18;67.028
17;2;2020;19;67.028
17;2;2020;20;67.028
17;2;2020;21;67.028
17;2;2020;22;67.028
17;2;2020;23;67.028
17;2;2020;24;67.028
18;2;2020;1;67.03
18;2;2020;2;67.03
18;2;2020;3;67.03
18;2;2020;4;67.03
18;2;2020;5;67.03
18;2;2020;6;67.03
18;2;2020;7;67.03
18;2;2020;8;67.03
18;2;2020;9;67.03
18;2;2020;10;67.03
18;2;2020;11;67.03
18;2;2020;12;67.03
18;2;2020;13;67.03
18;2;2020;14;67.03
18;2;2020;15;67.03
18;2;2020;16;67.03
18;2;2020;17;67.03
18;2;2020;18;67.03
18;2;2020;19;67.03
18;2;2020;20;67.03
18;2;2020;21;67.03
18;2;2020;22;67.03
18;2;2020;23;67.03
18;2;2020;24;67.03
19;2;2020;1;67.03
19;2;2020;2;67.03
19;2;2020;3;67.03
19;2;2020;4;67.03
19;2;2020;5;67.03
19;2;2020;6;67.03
19;2;2020;7;67.03
19;2;2020;8;67.03
19;2;2020;9;67.03
19;2;2020;10;67.03
19;2;2020;11;67.03
19;2;2020;12;67.03
19;2;2020;13;67.03
19;2;2020;14;67.03
19;2;2020;15;67.03
19;2;2020;16;68.12
19;2;2020;17;68.12
19;2;2020;18;67.03
19;2;2020;19;68.12
19;2;2020;20;68.12
19;2;2020;21;68.12
19;2;2020;22;68.12
19;2;2020;23;68.12
19;2;2020;24;68.12
20;2;2020;1;68.122
20;2;2020;2;67.028
20;2;2020;3;67.028
20;2;2020;4;67.028
20;2;2020;5;67.028
20;2;2020;6;67.028
20;2;2020;7;67.028
20;2;2020;8;67.028
20;2;2020;9;67.028
20;2;2020;10;67.028
20;2;2020;11;67.028
20;2;2020;12;67.028
20;2;2020;13;67.028
20;2;2020;14;67.028
20;2;2020;15;67.028
20;2;2020;16;67.028
20;2;2020;17;67.028
20;2;2020;18;67.028
20;2;2020;19;68.122
20;2;2020;20;68.122
20;2;2020;21;68.122
20;2;2020;22;67.028
20;2;2020;23;68.122
20;2;2020;24;67.028
21;2;2020;1;67.03
21;2;2020;2;67.03
21;2;2020;3;67.03
21;2;2020;4;67.03
21;2;2020;5;67.03
21;2;2020;6;67.03
21;2;2020;7;67.03
21;2;2020;8;67.03
21;2;2020;9;67.03
21;2;2020;10;68.12
21;2;2020;11;68.12
21;2;2020;12;68.12
21;2;2020;13;68.12
21;2;2020;14;68.12
21;2;2020;15;68.12
21;2;2020;16;68.12
21;2;2020;17;68.12
21;2;2020;18;67.03
21;2;2020;19;67.03
21;2;2020;20;68.12
21;2;2020;21;68.12
21;2;2020;22;68.12
21;2;2020;23;67.03
21;2;2020;24;67.03
22;2;2020;1;61.6
22;2;2020;2;61.6
22;2;2020;3;61.6
22;2;2020;4;61.6
22;2;2020;5;61.6
22;2;2020;6;61.6
22;2;2020;7;61.6
22;2;2020;8;61.6
22;2;2020;9;61.6
22;2;2020;10;61.6
22;2;2020;11;64.451
22;2;2020;12;61.6
22;2;2020;13;61.6
22;2;2020;14;61.6
22;2;2020;15;61.6
22;2;2020;16;61.6
22;2;2020;17;61.6
22;2;2020;18;61.6
22;2;2020;19;61.6
22;2;2020;20;61.6
22;2;2020;21;64.451
22;2;2020;22;61.6
22;2;2020;23;61.6
22;2;2020;24;61.62
23;2;2020;1;61.62
23;2;2020;2;61.62
23;2;2020;3;61.62
23;2;2020;4;61.62
23;2;2020;5;61.62
23;2;2020;6;61.62
23;2;2020;7;61.62
23;2;2020;8;61.62
23;2;2020;9;61.62
23;2;2020;10;61.62
23;2;2020;11;61.62
23;2;2020;12;61.62
23;2;2020;13;61.62
23;2;2020;14;61.62
23;2;2020;15;61.62
23;2;2020;16;61.62
23;2;2020;17;61.62
23;2;2020;18;61.62
23;2;2020;19;61.62
23;2;2020;20;61.62
23;2;2020;21;61.62
23;2;2020;22;61.62
23;2;2020;23;61.62
23;2;2020;24;61.62
24;2;2020;1;61.62
24;2;2020;2;61.62
24;2;2020;3;61.62
24;2;2020;4;61.62
24;2;2020;5;61.62
24;2;2020;6;61.62
24;2;2020;7;61.62
24;2;2020;8;61.62
24;2;2020;9;61.62
24;2;2020;10;61.62
24;2;2020;11;61.62
24;2;2020;12;61.62
24;2;2020;13;61.62
24;2;2020;14;61.62
24;2;2020;15;61.62
24;2;2020;16;61.62
24;2;2020;17;61.62
24;2;2020;18;61.62
24;2;2020;19;61.62
24;2;2020;20;61.62
24;2;2020;21;61.62
24;2;2020;22;61.62
24;2;2020;23;61.62
24;2;2020;24;61.62
25;2;2020;1;61.62
25;2;2020;2;61.62
25;2;2020;3;61.62
25;2;2020;4;61.62
25;2;2020;5;61.62
25;2;2020;6;61.62
25;2;2020;7;61.62
25;2;2020;8;61.62
25;2;2020;9;61.62
25;2;2020;10;61.62
25;2;2020;11;61.62
25;2;2020;12;61.62
25;2;2020;13;61.62
25;2;2020;14;61.62
25;2;2020;15;61.62
25;2;2020;16;61.62
25;2;2020;17;64.489
25;2;2020;18;61.62
25;2;2020;19;65.44
25;2;2020;20;64.489
25;2;2020;21;64.489
25;2;2020;22;64.489
25;2;2020;23;64.489
25;2;2020;24;65.44
26;2;2020;1;61.62
26;2;2020;2;65.44
26;2;2020;3;61.62
26;2;2020;4;61.62
26;2;2020;5;61.62
26;2;2020;6;61.62
26;2;2020;7;61.62
26;2;2020;8;61.62
26;2;2020;9;61.62
26;2;2020;10;61.62
26;2;2020;11;61.62
26;2;2020;12;65.44
26;2;2020;13;65.44
26;2;2020;14;65.44
26;2;2020;15;65.44
26;2;2020;16;65.44
26;2;2020;17;65.44
26;2;2020;18;65.44
26;2;2020;19;74.59
26;2;2020;20;74.59
26;2;2020;21;65.44
26;2;2020;22;65.44
26;2;2020;23;65.44
26;2;2020;24;65.44
27;2;2020;1;65.44
27;2;2020;2;65.44
27;2;2020;3;65.44
27;2;2020;4;65.44
27;2;2020;5;65.44
27;2;2020;6;65.44
27;2;2020;7;65.44
27;2;2020;8;65.44
27;2;2020;9;65.44
27;2;2020;10;65.44
27;2;2020;11;65.44
27;2;2020;12;65.44
27;2;2020;13;66.237
27;2;2020;14;65.44
27;2;2020;15;65.44
27;2;2020;16;65.44
27;2;2020;17;65.44
27;2;2020;18;65.44
27;2;2020;19;65.44
27;2;2020;20;65.44
27;2;2020;21;65.44
27;2;2020;22;65.44
27;2;2020;23;65.44
27;2;2020;24;64.489
28;2;2020;1;61.6
28;2;2020;2;61.6
28;2;2020;3;61.6
28;2;2020;4;65.44
28;2;2020;5;65.44
28;2;2020;6;65.44
28;2;2020;7;65.44
28;2;2020;8;65.44
28;2;2020;9;65.44
28;2;2020;10;65.44
28;2;2020;11;65.44
28;2;2020;12;65.44
28;2;2020;13;65.44
28;2;2020;14;65.44
28;2;2020;15;65.44
28;2;2020;16;65.44
28;2;2020;17;65.44
28;2;2020;18;65.44
28;2;2020;19;65.44
28;2;2020;20;65.44
28;2;2020;21;65.44
28;2;2020;22;65.44
28;2;2020;23;65.44
28;2;2020;24;65.44
29;2;2020;1;68.84
29;2;2020;2;68.84
29;2;2020;3;68.84
29;2;2020;4;67.72
29;2;2020;5;67.72
29;2;2020;6;67.72
29;2;2020;7;67.72
29;2;2020;8;67.72
29;2;2020;9;68.84
29;2;2020;10;68.84
29;2;2020;11;68.84
29;2;2020;12;68.84
29;2;2020;13;68.84
29;2;2020;14;68.84
29;2;2020;15;68.84
29;2;2020;16;68.84
29;2;2020;17;68.84
29;2;2020;18;68.84
29;2;2020;19;68.84
29;2;2020;20;68.84
29;2;2020;21;68.84
29;2;2020;22;68.84
29;2;2020;23;68.84
29;2;2020;24;68.84
1;3;2020;1;68.84
1;3;2020;2;67.72
1;3;2020;3;67.72
1;3;2020;4;67.72
1;3;2020;5;67.72
1;3;2020;6;67.72
1;3;2020;7;67.72
1;3;2020;8;67.72
1;3;2020;9;67.72
1;3;2020;10;67.72
1;3;2020;11;67.72
1;3;2020;12;67.72
1;3;2020;13;67.72
1;3;2020;14;67.72
1;3;2020;15;67.72
1;3;2020;16;67.72
1;3;2020;17;67.72
1;3;2020;18;67.72
1;3;2020;19;68.84
1;3;2020;20;68.84
1;3;2020;21;68.84
1;3;2020;22;68.84
1;3;2020;23;68.84
1;3;2020;24;68.84
2;3;2020;1;67.72
2;3;2020;2;67.72
2;3;2020;3;67.72
2;3;2020;4;67.72
2;3;2020;5;67.72
2;3;2020;6;67.72
2;3;2020;7;67.72
2;3;2020;8;67.72
2;3;2020;9;68.84
2;3;2020;10;68.84
2;3;2020;11;68.84
2;3;2020;12;68.84
2;3;2020;13;68.84
2;3;2020;14;68.84
2;3;2020;15;74.659
2;3;2020;16;68.84
2;3;2020;17;68.84
2;3;2020;18;68.84
2;3;2020;19;68.84
2;3;2020;20;68.84
2;3;2020;21;68.84
2;3;2020;22;68.84
2;3;2020;23;68.84
2;3;2020;24;68.84
3;3;2020;1;68.84
3;3;2020;2;67.72
3;3;2020;3;67.72
3;3;2020;4;67.72
3;3;2020;5;67.72
3;3;2020;6;68.84
3;3;2020;7;68.84
3;3;2020;8;68.84
3;3;2020;9;68.84
3;3;2020;10;68.84
3;3;2020;11;68.84
3;3;2020;12;68.84
3;3;2020;13;68.84
3;3;2020;14;68.84
3;3;2020;15;68.84
3;3;2020;16;68.84
3;3;2020;17;68.84
3;3;2020;18;68.84
3;3;2020;19;68.84
3;3;2020;20;68.84
3;3;2020;21;68.84
3;3;2020;22;68.84
3;3;2020;23;68.84
3;3;2020;24;68.84
4;3;2020;1;68.84
4;3;2020;2;68.84
4;3;2020;3;68.84
4;3;2020;4;68.84
4;3;2020;5;68.84
4;3;2020;6;68.84
4;3;2020;7;68.84
4;3;2020;8;68.84
4;3;2020;9;68.84
4;3;2020;10;68.84
4;3;2020;11;74.659
4;3;2020;12;74.659
4;3;2020;13;68.84
4;3;2020;14;74.659
4;3;2020;15;68.84
4;3;2020;16;74.659
